start_node,end_node,start_lon_deg,start_lat_deg,end_lon_deg,end_lat_deg,start_ground_elev_m,end_ground_elev_m,horizontal_distance_m,max_terrain_elev_m,max_terrain_lon_deg,max_terrain_lat_deg,cruise_altitude_m,start_work_altitude_m,end_work_altitude_m,climb_height_m,descent_height_m
S009,O01,109.2541424,23.0552989,109.2308517,23.0085095,200.0,127.7,5705.144962277037,243.22891235351562,109.25096266890228,23.04891316354217,293.2289123535156,230.0,127.7,63.228912353515625,165.52891235351564
S009,S001,109.2541424,23.0552989,109.2432319,23.0335927,200.0,154.0,2651.198773865906,243.22891235351562,109.25093669259915,23.048922021551256,293.2289123535156,230.0,184.0,63.228912353515625,109.22891235351562
S009,S002,109.2541424,23.0552989,109.2585519,23.0703271,200.0,189.5,1724.5471958647918,278.2866516113281,109.25678798248262,23.064315838189454,328.2866516113281,230.0,219.5,98.28665161132812,108.78665161132812
S009,S003,109.2541424,23.0552989,109.1688578,23.0402714,200.0,308.5,8897.537411915897,544.588134765625,109.20273965109178,23.04624743173846,594.588134765625,230.0,338.5,364.588134765625,256.088134765625
S009,S004,109.2541424,23.0552989,109.2381714,23.0778414,200.0,198.3,2985.089052620417,275.2157897949219,109.24064725353806,23.074347422419898,325.2157897949219,230.0,228.3,95.21578979492188,96.91578979492186
S009,S005,109.2541424,23.0552989,109.2283003,23.0561338,200.0,165.0,2649.9225367927993,313.5632019042969,109.24027238595166,23.05574753533041,363.5632019042969,230.0,195.0,133.56320190429688,168.56320190429688
S009,S006,109.2541424,23.0552989,109.1997836,23.007714,200.0,284.8,7669.050273431071,341.0712890625,109.20392286930762,23.011339297906993,391.0712890625,230.0,314.8,161.0712890625,76.27128906249999
S009,S007,109.2541424,23.0552989,109.1928191,23.0294186,200.0,318.5,6907.712077058184,418.3708190917969,109.20505528430681,23.034585337470382,468.3708190917969,230.0,348.5,238.37081909179688,119.87081909179688
S009,S008,109.2541424,23.0552989,109.2127472,23.0795113,200.0,240.9,5018.270497488953,333.9327697753906,109.23289059559579,23.067731704821735,383.9327697753906,230.0,270.9,153.93276977539062,113.03276977539065
S009,S010,109.2541424,23.0552989,109.2760168,23.0194009,200.0,321.6,4564.1239782595885,432.957275390625,109.27357891611604,23.02340280207403,482.957275390625,230.0,351.6,252.957275390625,131.35727539062498
S009,S011,109.2541424,23.0552989,109.2203356,23.0319231,200.0,182.1,4325.129159248302,265.66766357421875,109.2303945357149,23.03887998276699,315.66766357421875,230.0,212.1,85.66766357421875,103.56766357421876
S009,S012,109.2541424,23.0552989,109.2831357,23.054464,200.0,249.8,2972.7018315928194,310.91961669921875,109.27075167089093,23.05482126607287,360.91961669921875,230.0,279.8,130.91961669921875,81.11961669921874
S009,S013,109.2541424,23.0552989,109.2713839,23.0310882,200.0,321.7,3211.1411620120784,322.2989807128906,109.26849738065827,23.035142220795763,372.2989807128906,230.0,351.7,142.29898071289062,20.598980712890636
S009,S014,109.2541424,23.0552989,109.2835966,23.0052097,200.0,321.0,6315.453707338952,495.81243896484375,109.27941012602687,23.01233174074808,545.8124389648438,230.0,351.0,315.81243896484375,194.81243896484375
S009,S015,109.2541424,23.0552989,109.1923786,23.0494548,200.0,444.5,6362.737186061182,532.3267822265625,109.2044402877359,23.050598014377098,582.3267822265625,230.0,474.5,352.3267822265625,107.8267822265625
S010,O01,109.2760168,23.0194009,109.2308517,23.0085095,321.6,127.7,4784.49485164363,385.63653564453125,109.26893715148012,23.017694636550225,435.63653564453125,351.6,127.7,84.03653564453123,307.93653564453126
S010,S001,109.2760168,23.0194009,109.2432319,23.0335927,321.6,154.0,3709.894180127748,381.0796813964844,109.27178687598264,23.021232483032005,431.0796813964844,351.6,184.0,79.47968139648435,247.07968139648438
S010,S002,109.2760168,23.0194009,109.2585519,23.0703271,321.6,189.5,5917.036166062372,441.85394287109375,109.27469081251031,23.023268791802618,491.85394287109375,351.6,219.5,140.25394287109373,272.35394287109375
S010,S003,109.2760168,23.0194009,109.1688578,23.0402714,321.6,308.5,11224.341531884298,466.96417236328125,109.18788844252603,23.03657072703093,516.9641723632812,351.6,338.5,165.36417236328123,178.46417236328125
S010,S004,109.2760168,23.0194009,109.2381714,23.0778414,321.6,198.3,7545.204777267781,432.957275390625,109.27353982613892,23.02322765146458,482.957275390625,351.6,228.3,131.35727539062498,254.657275390625
S010,S005,109.2760168,23.0194009,109.2283003,23.0561338,321.6,165.0,6361.357075639463,416.15325927734375,109.27107793905769,23.02320451113784,466.15325927734375,351.6,195.0,114.55325927734373,271.15325927734375
S010,S006,109.2760168,23.0194009,109.1997836,23.007714,321.6,284.8,7921.2893812418815,383.2227783203125,109.27140496678415,23.018694985619707,433.2227783203125,351.6,314.8,81.62277832031248,118.42277832031249
S010,S007,109.2760168,23.0194009,109.1928191,23.0294186,321.6,318.5,8599.961836810531,386.94964599609375,109.20166125094912,23.028356078946402,436.94964599609375,351.6,348.5,85.34964599609373,88.44964599609375
S010,S008,109.2760168,23.0194009,109.2127472,23.0795113,321.6,240.9,9292.964894446673,419.0903015136719,109.27203859264534,23.023182797205404,469.0903015136719,351.6,270.9,117.49030151367185,198.1903015136719
S010,S009,109.2760168,23.0194009,109.2541424,23.0552989,321.6,200.0,4564.1239782595885,432.957275390625,109.27365062063701,23.023285099636695,482.957275390625,351.6,230.0,131.35727539062498,252.957275390625
S010,S011,109.2760168,23.0194009,109.2203356,23.0319231,321.6,182.1,5873.554813479905,385.9914245605469,109.2714717814981,23.020423855408715,435.9914245605469,351.6,212.1,84.39142456054685,223.89142456054688
S010,S012,109.2760168,23.0194009,109.2831357,23.054464,321.6,249.8,3951.0045221718105,423.1903076171875,109.27720302755736,23.02524478302727,473.1903076171875,351.6,279.8,121.59030761718748,193.3903076171875
S010,S013,109.2760168,23.0194009,109.2713839,23.0310882,321.6,321.7,1378.6725696552137,454.07037353515625,109.27450615949478,23.02321199288366,504.07037353515625,351.6,351.7,152.47037353515623,152.37037353515626
S010,S014,109.2760168,23.0194009,109.2835966,23.0052097,321.6,321.0,1753.1912032696723,487.5635681152344,109.27996885938857,23.012002117678655,537.5635681152344,351.6,351.0,185.96356811523435,186.56356811523438
S010,S015,109.2760168,23.0194009,109.1923786,23.0494548,321.6,444.5,9196.05822349696,568.3262329101562,109.20286946405737,23.045688257135925,618.3262329101562,351.6,474.5,266.7262329101562,143.82623291015625
S011,O01,109.2203356,23.0319231,109.2308517,23.0085095,182.1,127.7,2808.074232681646,243.34902954101562,109.22268525651822,23.02669246874774,293.3490295410156,212.1,127.7,81.24902954101563,165.64902954101564
S011,S001,109.2203356,23.0319231,109.2432319,23.0335927,182.1,154.0,2354.0924594173175,226.38790893554688,109.23462749180564,23.032965659351593,276.3879089355469,212.1,184.0,64.28790893554688,92.38790893554688
S011,S002,109.2203356,23.0319231,109.2585519,23.0703271,182.1,189.5,5781.673943782255,311.78533935546875,109.24627279759034,23.05799109117134,361.78533935546875,212.1,219.5,149.68533935546876,142.28533935546875
S011,S003,109.2203356,23.0319231,109.1688578,23.0402714,182.1,308.5,5356.618098230948,485.42230224609375,109.18812676948546,23.03714857984477,535.4223022460938,212.1,338.5,323.3223022460937,196.92230224609375
S011,S004,109.2203356,23.0319231,109.2381714,23.0778414,182.1,198.3,5403.734548085296,311.138916015625,109.23337776621412,23.06550346575069,361.138916015625,212.1,228.3,149.038916015625,132.838916015625
S011,S005,109.2203356,23.0319231,109.2283003,23.0561338,182.1,165.0,2802.712805304408,297.5489196777344,109.22297598721441,23.03995022965556,347.5489196777344,212.1,195.0,135.44891967773438,152.54891967773438
S011,S006,109.2203356,23.0319231,109.1997836,23.007714,182.1,284.8,3409.721332815337,350.46759033203125,109.20311829432391,23.011642856115287,400.46759033203125,212.1,314.8,188.36759033203126,85.66759033203124
S011,S007,109.2203356,23.0319231,109.1928191,23.0294186,182.1,318.5,2834.028476552707,387.9908752441406,109.20752355815641,23.030757579001428,437.9908752441406,212.1,348.5,225.89087524414063,89.49087524414062
S011,S008,109.2203356,23.0319231,109.2127472,23.0795113,182.1,240.9,5327.212076078428,362.91650390625,109.21666996045208,23.0549152329114,412.91650390625,212.1,270.9,200.81650390625,142.01650390625002
S011,S009,109.2203356,23.0319231,109.2541424,23.0552989,182.1,200.0,4325.129159248302,265.66766357421875,109.23027756541117,23.038799092491804,315.66766357421875,212.1,230.0,103.56766357421876,85.66766357421875
S011,S010,109.2203356,23.0319231,109.2760168,23.0194009,182.1,321.6,5873.554813479905,385.9914245605469,109.27132974856512,23.02045582066027,435.9914245605469,212.1,351.6,223.89142456054688,84.39142456054685
S011,S012,109.2203356,23.0319231,109.2831357,23.054464,182.1,249.8,6903.50294410302,367.3367004394531,109.27209989561634,23.050505262020877,417.3367004394531,212.1,279.8,205.23670043945313,137.5367004394531
S011,S013,109.2203356,23.0319231,109.2713839,23.0310882,182.1,321.7,5233.202579701622,328.3608093261719,109.27079882277171,23.0310978623527,378.3608093261719,212.1,351.7,166.26080932617188,26.660809326171886
S011,S014,109.2203356,23.0319231,109.2835966,23.0052097,182.1,321.0,7127.719086593689,568.5668334960938,109.27721846913977,23.00790463820691,618.5668334960938,212.1,351.0,406.4668334960937,267.56683349609375
S011,S015,109.2203356,23.0319231,109.1923786,23.0494548,182.1,444.5,3461.196864772905,538.2222290039062,109.20363488570413,23.04239718201521,588.2222290039062,212.1,474.5,376.1222290039062,113.72222900390625
S012,O01,109.2831357,23.054464,109.2308517,23.0085095,249.8,127.7,7390.491686977874,363.2245788574219,109.2750733798221,23.047380880440286,413.2245788574219,279.8,127.7,133.42457885742186,285.5245788574219
S012,S001,109.2831357,23.054464,109.2432319,23.0335927,249.8,154.0,4697.683538665447,385.599609375,109.27373051219223,23.049546197782178,435.599609375,279.8,184.0,155.799609375,251.599609375
S012,S002,109.2831357,23.054464,109.2585519,23.0703271,249.8,189.5,3071.2755268940637,358.1782531738281,109.27210368303479,23.061583526606988,408.1782531738281,279.8,219.5,128.3782531738281,188.67825317382812
S012,S003,109.2831357,23.054464,109.1688578,23.0402714,249.8,308.5,11816.962386105222,544.5889282226562,109.2027906145747,23.04449457605619,594.5889282226562,279.8,338.5,314.78892822265624,256.08892822265625
S012,S004,109.2831357,23.054464,109.2381714,23.0778414,249.8,198.3,5285.127317623106,312.0069580078125,109.27167318963721,23.060425465035355,362.0069580078125,279.8,228.3,82.20695800781249,133.7069580078125
S012,S005,109.2831357,23.054464,109.2283003,23.0561338,249.8,165.0,5622.613282747788,313.5632019042969,109.24029108956029,23.055770295139617,363.5632019042969,279.8,195.0,83.76320190429686,168.56320190429688
S012,S006,109.2831357,23.054464,109.1997836,23.007714,249.8,284.8,9989.796041889353,385.3490295410156,109.27399670243382,23.049341907641363,435.3490295410156,279.8,314.8,155.5490295410156,120.54902954101561
S012,S007,109.2831357,23.054464,109.1928191,23.0294186,249.8,318.5,9663.23804387767,407.66363525390625,109.20555941856223,23.032955265930834,457.66363525390625,279.8,348.5,177.86363525390624,109.16363525390625
S012,S008,109.2831357,23.054464,109.2127472,23.0795113,249.8,240.9,7727.832257164754,309.1531982421875,109.22652684523072,23.074611105049364,359.1531982421875,279.8,270.9,79.35319824218749,88.25319824218752
S012,S009,109.2831357,23.054464,109.2541424,23.0552989,249.8,200.0,2972.7018315928194,310.91961669921875,109.2708973657308,23.054817068581517,360.91961669921875,279.8,230.0,81.11961669921874,130.91961669921875
S012,S010,109.2831357,23.054464,109.2760168,23.0194009,249.8,321.6,3951.0045221718105,423.1903076171875,109.27722998846289,23.02537759839716,473.1903076171875,279.8,351.6,193.3903076171875,121.59030761718748
S012,S011,109.2831357,23.054464,109.2203356,23.0319231,249.8,182.1,6903.50294410302,367.3367004394531,109.27223613618085,23.05055414003704,417.3367004394531,279.8,212.1,137.5367004394531,205.23670043945313
S012,S013,109.2831357,23.054464,109.2713839,23.0310882,249.8,321.7,2855.2198847422064,386.5263671875,109.27618257448736,23.04063445203576,436.5263671875,279.8,351.7,156.7263671875,84.82636718750001
S012,S014,109.2831357,23.054464,109.2835966,23.0052097,249.8,321.0,5454.84377374143,481.1858215332031,109.28344469194732,23.021447415326488,531.1858215332031,279.8,351.0,251.3858215332031,180.18582153320312
S012,S015,109.2831357,23.054464,109.1923786,23.0494548,249.8,444.5,9317.61118163096,534.7462158203125,109.20478070099662,23.050142409998358,584.7462158203125,279.8,474.5,304.9462158203125,110.2462158203125
S013,O01,109.2713839,23.0310882,109.2308517,23.0085095,321.7,127.7,4849.242377230511,349.18182373046875,109.26963222962097,23.030112793080363,399.18182373046875,351.7,127.7,47.48182373046876,271.48182373046876
S013,S001,109.2713839,23.0310882,109.2432319,23.0335927,321.7,154.0,2898.825752847234,328.3608093261719,109.27094856771608,23.03112696751643,378.3608093261719,351.7,184.0,26.660809326171886,194.36080932617188
S013,S002,109.2713839,23.0310882,109.2585519,23.0703271,321.7,189.5,4540.13286339447,327.2103271484375,109.27002905638072,23.035232300599056,377.2103271484375,351.7,219.5,25.51032714843751,157.7103271484375
S013,S003,109.2713839,23.0310882,109.1688578,23.0402714,321.7,308.5,10557.567201469448,505.94439697265625,109.18895633993397,23.038476520807414,555.9443969726562,351.7,338.5,204.24439697265626,217.44439697265625
S013,S004,109.2713839,23.0310882,109.2381714,23.0778414,321.7,198.3,6196.225149188076,322.2989807128906,109.26849676673665,23.035153983467513,372.2989807128906,351.7,228.3,20.598980712890636,143.9989807128906
S013,S005,109.2713839,23.0310882,109.2283003,23.0561338,321.7,165.0,5214.490976768669,324.4444580078125,109.27113633861144,23.03123217397755,374.4444580078125,351.7,195.0,22.74445800781251,179.4444580078125
S013,S006,109.2713839,23.0310882,109.1997836,23.007714,321.7,284.8,7782.691508979744,344.1709289550781,109.24751439108313,23.02330040648748,394.1709289550781,351.7,314.8,42.470928955078136,79.37092895507811
S013,S007,109.2713839,23.0310882,109.1928191,23.0294186,321.7,318.5,8054.988669632028,382.5381164550781,109.20569364564774,23.029694875377547,432.5381164550781,351.7,348.5,80.83811645507814,84.03811645507812
S013,S008,109.2713839,23.0310882,109.2127472,23.0795113,321.7,240.9,8054.017465865163,336.37310791015625,109.23688395664136,23.059585654538292,386.37310791015625,351.7,270.9,34.67310791015626,115.47310791015627
S013,S009,109.2713839,23.0310882,109.2541424,23.0552989,321.7,200.0,3211.1411620120784,322.2989807128906,109.26849738065827,23.03514222079576,372.2989807128906,351.7,230.0,20.598980712890636,142.29898071289062
S013,S010,109.2713839,23.0310882,109.2760168,23.0194009,321.7,321.6,1378.6725696552137,454.07037353515625,109.27440544710869,23.023466065164698,504.07037353515625,351.7,351.6,152.37037353515626,152.47037353515623
S013,S011,109.2713839,23.0310882,109.2203356,23.0319231,321.7,182.1,5233.202579701622,328.3608093261719,109.2709450920866,23.031095446967342,378.3608093261719,351.7,212.1,26.660809326171886,166.26080932617188
S013,S012,109.2713839,23.0310882,109.2831357,23.054464,321.7,249.8,2855.2198847422064,386.5263671875,109.2761210487409,23.04051206518317,436.5263671875,351.7,279.8,84.82636718750001,156.7263671875
S013,S014,109.2713839,23.0310882,109.2835966,23.0052097,321.7,321.0,3127.400496881075,483.26031494140625,109.28038318335803,23.012019931114644,533.2603149414062,351.7,351.0,181.56031494140626,182.26031494140625
S013,S015,109.2713839,23.0310882,109.1923786,23.0494548,321.7,444.5,8348.973022024406,529.7706298828125,109.20401088625914,23.046753399913566,579.7706298828125,351.7,474.5,228.0706298828125,105.2706298828125
S014,O01,109.2835966,23.0052097,109.2308517,23.0085095,321.0,127.7,5419.60185821314,541.9473876953125,109.27704005323768,23.005620852363858,591.9473876953125,351.0,127.7,240.9473876953125,464.2473876953125
S014,S001,109.2835966,23.0052097,109.2432319,23.0335927,321.0,154.0,5196.211104521405,542.6727294921875,109.27836293798225,23.00889107897986,592.6727294921875,351.0,184.0,241.6727294921875,408.6727294921875
S014,S002,109.2835966,23.0052097,109.2585519,23.0703271,321.0,189.5,7654.630751146548,456.09967041015625,109.2806571773253,23.01285581176083,506.09967041015625,351.0,219.5,155.09967041015625,286.59967041015625
S014,S003,109.2835966,23.0052097,109.1688578,23.0402714,321.0,308.5,12385.714579095842,542.7295532226562,109.27706947101412,23.007206971422146,592.7295532226562,351.0,338.5,241.72955322265625,254.22955322265625
S014,S004,109.2835966,23.0052097,109.2381714,23.0778414,321.0,198.3,9293.779822341314,502.7727966308594,109.27942244412314,23.01188770249752,552.7727966308594,351.0,228.3,201.77279663085938,324.47279663085936
S014,S005,109.2835966,23.0052097,109.2283003,23.0561338,321.0,165.0,7995.561184763025,552.8875122070312,109.27852432559884,23.009883329200967,602.8875122070312,351.0,195.0,251.88751220703125,407.88751220703125
S014,S006,109.2835966,23.0052097,109.1997836,23.007714,321.0,284.8,8596.786771800726,556.662109375,109.2770260064475,23.00540763258833,606.662109375,351.0,314.8,255.662109375,291.862109375
S014,S007,109.2835966,23.0052097,109.1928191,23.0294186,321.0,318.5,9684.060958724096,530.8557739257812,109.2769931381794,23.006972786627358,580.8557739257812,351.0,348.5,229.85577392578125,232.35577392578125
S014,S008,109.2835966,23.0052097,109.2127472,23.0795113,321.0,240.9,10974.334854205863,542.4922485351562,109.27827591479846,23.010793596662495,592.4922485351562,351.0,270.9,241.49224853515625,321.5922485351563
S014,S009,109.2835966,23.0052097,109.2541424,23.0552989,321.0,200.0,6315.453707338952,495.81243896484375,109.27954968224007,23.012094341276317,545.8124389648438,351.0,230.0,194.81243896484375,315.81243896484375
S014,S010,109.2835966,23.0052097,109.2760168,23.0194009,321.0,321.6,1753.1912032696723,487.5635681152344,109.28003364365595,23.01188082528575,537.5635681152344,351.0,351.6,186.56356811523438,185.96356811523435
S014,S011,109.2835966,23.0052097,109.2203356,23.0319231,321.0,182.1,7127.719086593689,568.5668334960938,109.27735134944982,23.007848496290478,618.5668334960938,351.0,212.1,267.56683349609375,406.4668334960937
S014,S012,109.2835966,23.0052097,109.2831357,23.054464,321.0,249.8,5454.84377374143,481.1858215332031,109.28344595799804,23.02131210117026,531.1858215332031,351.0,279.8,180.18582153320312,251.3858215332031
S014,S013,109.2835966,23.0052097,109.2713839,23.0310882,321.0,321.7,3127.400496881075,483.26031494140625,109.28038318335803,23.012019931114637,533.2603149414062,351.0,351.7,182.26031494140625,181.56031494140626
S014,S015,109.2835966,23.0052097,109.1923786,23.0494548,321.0,444.5,10556.125709852575,578.795166015625,109.20145123792162,23.045057795316563,628.795166015625,351.0,474.5,277.795166015625,154.295166015625
S015,O01,109.1923786,23.0494548,109.2308517,23.0085095,444.5,127.7,6009.38297162029,521.7992553710938,109.20159123411871,23.039653305005682,571.7992553710938,474.5,127.7,97.29925537109375,444.09925537109376
S015,S001,109.1923786,23.0494548,109.2432319,23.0335927,444.5,154.0,5500.07917347659,547.315185546875,109.20304908057496,23.046128142502234,597.315185546875,474.5,184.0,122.815185546875,413.315185546875
S015,S002,109.1923786,23.0494548,109.2585519,23.0703271,444.5,189.5,7164.390108585168,593.7526245117188,109.20192955241616,23.052469460929437,643.7526245117188,474.5,219.5,169.25262451171875,424.25262451171875
S015,S003,109.1923786,23.0494548,109.1688578,23.0402714,444.5,308.5,2616.366900890517,437.5785217285156,109.1922441863682,23.049402333396806,487.5785217285156,474.5,338.5,13.078521728515625,149.07852172851562
S015,S004,109.1923786,23.0494548,109.2381714,23.0778414,444.5,198.3,5648.280044723888,641.2510375976562,109.20100124015406,23.054801839119783,691.2510375976562,474.5,228.3,216.75103759765625,462.95103759765624
S015,S005,109.1923786,23.0494548,109.2283003,23.0561338,444.5,165.0,3754.922176202237,568.6133422851562,109.20411358632296,23.051637682216917,618.6133422851562,474.5,195.0,144.11334228515625,423.61334228515625
S015,S006,109.1923786,23.0494548,109.1997836,23.007714,444.5,284.8,4684.4608460689415,601.2601318359375,109.19711075530385,23.02278342764733,651.2601318359375,474.5,314.8,176.7601318359375,336.4601318359375
S015,S007,109.1923786,23.0494548,109.1928191,23.0294186,444.5,318.5,2219.359431912627,452.918212890625,109.19253040863175,23.042550439651187,502.918212890625,474.5,348.5,28.418212890625,154.418212890625
S015,S008,109.1923786,23.0494548,109.2127472,23.0795113,444.5,240.9,3928.8940469076606,659.7728271484375,109.19890800554671,23.05909153340461,709.7728271484375,474.5,270.9,235.2728271484375,438.8728271484375
S015,S009,109.1923786,23.0494548,109.2541424,23.0552989,444.5,200.0,6362.737186061182,532.3267822265625,109.2044402877359,23.05059801437709,582.3267822265625,474.5,230.0,107.8267822265625,352.3267822265625
S015,S010,109.1923786,23.0494548,109.2760168,23.0194009,444.5,321.6,9196.05822349696,568.3262329101562,109.20286946405737,23.045688257135918,618.3262329101562,474.5,351.6,143.82623291015625,266.7262329101562
S015,S011,109.1923786,23.0494548,109.2203356,23.0319231,444.5,182.1,3461.196864772905,538.2222290039062,109.20351385661243,23.042473074674763,588.2222290039062,474.5,212.1,113.72222900390625,376.1222290039062
S015,S012,109.1923786,23.0494548,109.2831357,23.054464,444.5,249.8,9317.61118163096,534.7462158203125,109.20478070099662,23.050142409998355,584.7462158203125,474.5,279.8,110.2462158203125,304.9462158203125
S015,S013,109.1923786,23.0494548,109.2713839,23.0310882,444.5,321.7,8348.973022024406,529.7706298828125,109.2038690319047,23.046786348976102,579.7706298828125,474.5,351.7,105.2706298828125,228.0706298828125
S015,S014,109.1923786,23.0494548,109.2835966,23.0052097,444.5,321.0,10556.125709852575,578.795166015625,109.20132163295595,23.045120613350885,628.795166015625,474.5,351.0,154.295166015625,277.795166015625
